8,51
108,120
49,93
74,12
23,78
97,90
24,91
60,86
49,31
89,40
45,128
83,112
21,106
98,45
67,19
80,74
69,59
65,117
23,10
128,46
87,97
7,110
59,66
67,108
96,27
19,13
27,101
124,47
78,93
91,16
112,42
89,52
100,25
41,122
34,40
39,120
8,45
101,67
111,40
46,78
66,64
90,92
36,85
10,113
50,100
1,33
13,89
84,112
114,124
106,19
36,16
11,43
61,111
109,43
22,26
120,88
89,82
51,124
38,61
109,87
32,109
119,45
69,75
28,54
70,5
73,105
21,83
20,81
65,128
123,87
26,114
46,114
67,96
110,105
28,90
63,60
70,54
104,10
128,3
64,69
8,8
46,28
90,65
108,26
64,102
112,89
87,29
75,26
125,56
2,24
17,64
83,86
117,58
95,116
61,30
57,68
37,102
95,126
38,74
24,101
47,7
62,5
36,8
30,32
63,31
55,79
95,10
36,83
67,2
71,127
32,127
66,68
100,32
66,9
105,89
109,23
95,42
28,2
49,57
33,111
88,88
61,54
97,96
8,35
98,78
34,1
76,99
68,47
3,5
55,107
93,36
2,60
77,29
61,126
85,94
108,44
53,41
97,21
8,105
55,105
54,88
105,2
59,45
48,61
49,103
39,14
10,40
73,86
68,5
83,25
98,63
68,22
103,37
42,110
13,97
87,66
56,63
67,114
107,115
89,85
41,98
124,113
55,64
117,10
88,87
72,27
108,46
63,22
27,75
118,113
13,45
48,79
31,26
65,76
53,25
32,93
122,28
77,49
91,66
58,50
24,1
76,3
46,11
24,72
85,13
57,97
58,104
48,88
1,112
35,54
9,67
18,2
94,95
50,56
32,107
105,55
107,52
57,24
62,81
96,19
93,24
115,22
127,34
109,127
18,16
52,26
82,70
27,47
36,77
102,67
55,78
121,34
1,49
57,63
1,24
81,94
47,67
115,45
101,96
44,118
111,95
15,64
36,41
110,71
117,83
9,44
32,1
77,32
50,5
94,50
29,46
15,75
113,2
120,85
97,35
74,79
1,88
14,37
128,123
107,117
77,116
32,108
116,108
11,37
112,105
87,12
22,101
87,6
102,78
90,70
112,35
20,112
122,33
20,122
27,127
110,103
114,13
82,101
120,93
10,103
69,96
115,90
68,73
96,42
22,57
111,5
92,3
116,85
35,8
78,62
6,59
36,119
71,118
91,62
82,100
37,22
67,23
111,7
95,78
48,116
7,30
120,98
54,67
114,4
128,119
62,35
109,5
66,105
43,102
126,110
124,109
116,90
58,35
77,64
64,68
33,96
47,87
34,32
90,33
23,23
67,3
27,91
74,93
67,117
66,65
98,62
45,85
23,102
119,100
38,54
39,70
21,85
117,117
86,11
12,25
13,38
115,87
2,53
75,68
117,44
128,23
7,118
122,44
43,33
113,64
117,13
117,105
1,75
115,12
99,128
50,85
86,51
9,32
118,126
75,118
30,74
13,36
63,6
79,105
38,64
40,27
76,29
3,76
103,118
88,73
117,9
29,74
59,37
105,49
34,51
124,50
99,58
56,50
34,93
113,74
119,60
102,122
7,76
111,94
20,99
102,48
44,33
84,20
81,118
70,118
53,65
40,23
122,95
59,56
100,50
115,73
43,122
20,25
87,39
123,61
86,38
93,42
57,45
31,126
34,83
62,73
39,49
81,98
104,53
19,91
125,61
84,17
85,42
102,13
116,66
54,44
110,84
41,16
38,102
88,14
28,127
62,108
96,38
32,114
128,29
46,83
45,2
124,99
80,98
111,67
35,36
110,17
119,22
32,28
123,119
42,22
117,103
1,84
12,33
69,11
61,114
93,105
115,89
75,66
58,58
4,92
93,113
108,84
6,11
111,128
21,118
127,22
74,10
54,14
21,114
128,113
90,114
73,36
52,2
93,55
94,58
40,73
84,123
19,65
74,17
86,19
26,11
33,46
124,32
31,85
17,103
121,68
105,85
123,70
14,34
14,26
78,97
21,122
53,39
59,127
55,16
17,80
27,49
126,22
80,28
107,97
2,99
36,106
55,30
47,69
63,61
94,13
29,114
6,82
24,64
80,78
80,96
30,106
17,27
127,96
54,105
64,55
75,100
33,2
1,79
70,64
11,35
76,40
21,81
121,44
17,72
122,96
39,23
73,55
49,71
48,86
28,122
57,60
123,58
11,64
121,21
99,68
60,119
20,52
34,36
123,27
3,34
49,75
88,97
18,110
70,65
68,98
58,124
29,53
116,45
112,119
76,4
43,110
39,37
8,42
70,57
116,30
25,5
11,95
69,78
64,127
74,92
51,126
3,38
43,62
124,26
52,71
29,94
52,68
3,60
109,72
116,96
101,12
101,112
106,41
61,41
39,6
5,89
4,7
127,46
68,122
71,119
64,100
85,116
39,87
47,19
30,34
114,3
45,86
114,23
63,37
52,67
126,55
73,124
100,12
117,42
3,52
13,87
39,51
69,74
118,55
76,35
12,61
57,10
107,119
47,30
58,44
84,2
39,55
14,27
96,16
78,109
102,117
31,18
73,100
91,63
26,39
97,37
99,25
47,77
15,93
106,72
8,61
74,46
72,83
102,21
63,75
9,93
92,82
64,54
16,89
92,112
126,63
8,44
11,22
8,117
94,15
49,39
60,36
125,3
118,98
23,52
44,32
16,7
113,80
60,128
40,24
111,37
86,118
11,87
84,104
101,5
14,32
40,10
34,29
107,57
80,22
88,95
28,72
46,88
71,86
110,52
121,67
41,73
34,51
31,118
27,4
122,40
35,33
50,69
61,28
125,12
50,84
106,77
27,24
36,97
109,18
21,102
85,62
47,120
113,79
110,12
83,104
53,118
9,103
59,70
