9,3
4,4
4,5
8,1
1,16
7,6
8,11
2,15
14,7
12,10
10,9
13,14
4,14
5,10
14,3
12,4
2,11
8,2
10,12
10,5
13,2
6,4
6,1
8,13
7,14
1,9
8,10
16,4
11,10
16,3
13,15
14,4
7,10
3,1
2,8
11,8
14,16
13,16
8,9
4,7
1,11
8,4
10,4
11,11
4,2
12,2
1,4
3,15
0,2
7,6
5,14
14,0
1,4
4,1
14,5
8,1
2,1
5,9
11,15
6,0
1,2
2,2
6,5
1,7
8,8
13,13
6,11
14,7
15,2
9,14
7,1
15,10
3,4
3,14
4,9
14,5
11,0
8,1
6,9
8,14
2,5
11,8
0,9
0,0
12,9
14,3
10,13
13,13
2,0
12,6
9,10
11,4
11,3
6,1
13,14
15,15
4,10
7,4
4,7
4,0
0,2
3,11
0,1
8,2
1,4
8,11
15,3
15,10
7,5
11,4
4,10
3,8
4,10
12,8
2,1
8,2
3,12
13,3
13,6
5,14
10,13
9,9
1,9
3,8
14,14
12,2
8,15
10,13
9,7
5,11
8,14
14,11
10,11
15,7
1,4
5,12
2,15
5,3
8,9
11,6
7,7
9,0
6,3
13,15
10,2
11,2
0,9
14,10
4,13
1,6
1,7
2,3
6,7
6,14
0,1
4,8
8,13
8,14
1,5
14,11
7,9
14,8
2,12
2,6
9,4
12,10
11,14
14,1
6,4
15,6
6,3
14,14
1,6
13,2
11,11
13,3
4,11
11,6
7,13
12,0
1,9
11,12
7,9
13,13
13,12
4,3
0,2
2,1
9,15
3,4
10,0
7,14
12,2
4,3
0,0
4,1
9,15
14,1
8,11
14,5
8,2
9,8
5,11
9,14
10,12
2,4
12,10
2,8
12,6
12,12
6,0
14,0
15,12
1,7
7,15
12,15
2,5
7,7
0,0
5,10
12,7
14,9
1,0
1,14
6,13
10,13
13,8
13,12
4,14
3,12
13,0
11,15
5,3
6,6
3,11
0,0
3,15
9,4
15,10
2,6
8,13
3,5
5,0
2,10
14,5
6,11
5,1
11,11
4,1
1,8
13,1
8,0
0,1
4,0
11,7
6,3
4,9
9,9
9,11
3,7
0,9
2,6
11,13
1,15
15,2
7,12
3,15
12,4
0,0
4,12
7,10
15,11
3,8
5,12
3,8
3,4
2,5
10,13
3,11
12,2
13,4
14,0
3,10
4,4
10,8
0,2
2,15
13,5
8,2
1,11
11,4
15,13
10,9
10,13
4,6
15,1
10,13
2,14
7,6
2,1
15,2
3,1
1,1
7,9
3,8
5,14
13,4
11,7
14,5
4,2
12,3
4,6
0,6
4,7
12,6
8,11
8,12
13,10
13,4
3,0
12,8
15,9
13,10
0,11
0,4
13,12
7,1
2,7
7,7
14,4
13,7
15,6
3,12
0,0
0,3
0,13
12,15
6,9
10,7
4,10
11,1
6,3
3,8
10,10
15,9
14,13
0,14
3,3
10,3
3,11
6,3
8,2
3,14
11,13
5,15
7,1
1,13
4,4
5,14
14,5
7,13
2,7
11,5
10,5
8,13
0,14
1,8
1,4
7,12
1,12
12,8
13,13
5,1
1,10
0,15
15,7
12,1
15,7
6,9
13,14
7,13
13,8
6,14
12,13
10,13
9,6
5,7
3,10
8,4
4,8
4,4
0,0
5,15
8,12
8,5
10,15
2,7
7,8
5,3
5,0
0,15
6,5
6,10
15,14
14,4
7,2
8,7
3,13
6,11
9,14
0,4
14,2
11,5
11,1
9,0
1,9
15,7
15,5
1,14
4,0
2,11
2,10
2,5
8,8
0,1
6,0
5,4
3,1
10,14
2,3
14,3
12,14
10,11
3,12
10,7
12,12
2,14
7,4
4,15
12,4
0,3
5,6
7,8
7,1
6,9
4,4
12,1
2,6
12,6
2,6
13,14
3,0
13,10
4,1
9,1
5,9
4,10
15,11
2,6
13,8
15,1
13,11
2,15
2,15
5,4
5,3
3,8
3,0
2,7
1,11
8,6
5,12
1,4
8,3
11,5
12,10
6,9
6,9
8,8
8,14
12,13
1,15
6,4
15,8
11,0
4,4
7,9
0,8
13,8
11,8
13,7
3,4
0,9
13,9
1,5
7,13
2,8
13,8
12,12
1,7
13,5
11,4
14,12
12,11
4,7
4,2
15,7
6,15
0,3
8,1
8,15
14,10
7,11
3,3
8,4
11,5
9,6
9,7
2,5
2,7
12,6
9,11
13,15
11,13
2,3
14,10
3,13
4,10
8,7
14,0
11,9
5,4
15,14
11,2
3,14
9,0
4,2
11,2
1,6
15,3
10,14
13,13
11,1
7,3
