29,15
15,25
18,4
25,22
8,6
16,12
18,24
32,30
32,32
19,17
27,11
27,8
24,21
14,12
10,10
2,6
24,16
30,9
20,23
31,27
28,14
6,14
6,5
11,5
4,29
21,30
8,16
6,31
4,19
10,13
28,12
18,19
27,15
5,26
8,1
7,13
17,24
16,20
21,5
18,28
26,23
9,4
3,5
15,20
23,9
2,18
23,7
11,30
7,18
11,20
29,27
11,13
15,31
17,32
26,4
22,20
26,30
23,28
2,5
13,16
10,3
22,21
1,28
6,11
15,2
14,19
24,30
18,18
1,7
5,27
21,6
31,3
30,11
19,8
14,8
4,1
24,18
2,28
11,16
15,3
13,32
20,14
7,24
7,11
16,16
30,14
26,16
21,7
20,27
16,11
12,17
7,23
32,21
25,13
20,12
26,26
3,32
4,20
27,20
3,25
8,21
3,31
4,22
25,19
1,5
3,7
27,3
27,19
15,14
30,8
7,31
6,10
18,1
29,20
25,29
15,0
17,17
31,20
7,23
6,7
27,9
13,21
11,7
7,25
20,4
0,27
3,6
6,21
7,3
9,0
1,25
1,18
10,0
7,17
23,13
24,19
22,5
8,1
12,16
26,1
20,26
28,24
1,2
13,8
6,23
9,7
16,10
25,26
10,0
12,1
14,4
20,4
10,29
6,22
13,0
23,1
27,20
25,28
22,7
4,28
30,13
3,14
23,29
8,1
29,20
3,11
25,23
16,3
20,22
25,1
22,17
3,17
5,28
13,27
3,18
24,1
31,27
15,23
24,24
24,22
12,27
1,5
19,17
8,7
7,2
9,30
19,12
15,24
8,29
19,12
15,11
13,14
7,29
5,31
21,30
21,1
25,23
7,12
8,15
20,16
17,29
14,4
9,29
28,17
26,16
29,9
27,11
24,2
8,29
2,29
27,23
30,21
14,5
1,23
21,21
7,6
18,21
11,27
18,7
13,13
23,10
22,19
21,14
21,29
12,23
26,7
15,25
28,29
30,30
20,19
19,27
26,6
16,5
1,3
12,14
16,4
25,6
23,14
21,12
12,1
4,6
8,19
31,5
16,30
3,5
17,22
0,11
28,17
16,30
20,29
12,4
1,5
10,24
20,31
4,0
0,8
6,9
27,6
14,12
4,17
17,21
7,17
1,4
2,17
2,22
14,14
26,15
20,5
7,8
4,12
8,5
20,14
14,16
20,28
28,24
13,13
14,20
30,15
24,1
0,26
23,15
9,18
30,29
23,6
5,27
18,13
0,6
27,14
22,16
10,18
8,23
31,22
12,30
5,4
31,6
31,22
21,8
8,19
5,31
25,10
27,11
23,27
18,18
10,8
2,20
27,11
12,26
1,24
24,7
28,23
13,27
14,2
3,22
21,8
22,15
18,17
26,9
12,12
28,22
21,30
11,16
9,23
10,11
15,3
18,11
26,31
7,8
1,10
31,22
19,21
5,5
6,0
15,18
12,11
9,1
9,20
17,19
11,28
30,26
31,16
5,25
15,12
2,16
23,1
6,10
22,12
15,28
12,30
14,24
9,23
26,19
11,11
6,22
7,4
16,6
20,22
0,3
2,2
19,25
3,25
3,25
5,19
21,17
17,3
10,27
27,4
14,6
15,20
29,23
24,13
29,12
3,29
15,6
31,2
31,2
27,3
27,1
22,16
18,7
20,28
2,15
0,16
21,16
4,18
7,28
0,4
8,3
2,23
9,1
25,9
4,21
12,31
22,2
16,8
9,4
5,12
19,5
28,8
21,1
27,28
29,27
1,6
30,3
29,8
4,23
17,8
12,29
8,2
31,24
10,8
28,15
20,15
21,17
23,10
18,18
7,15
13,8
21,12
11,19
20,15
10,5
24,22
2,0
24,1
24,2
9,20
18,30
3,7
15,26
17,1
13,24
16,26
0,6
6,11
25,26
27,3
31,19
25,1
19,17
2,11
19,12
31,5
10,2
12,25
28,30
26,9
22,10
4,23
16,10
2,9
5,29
12,4
16,5
6,3
22,8
14,10
20,13
15,30
15,28
23,12
26,17
21,16
28,25
7,12
4,10
22,9
7,2
13,24
8,19
27,30
28,10
8,16
23,24
15,7
20,6
19,14
24,8
30,20
2,6
0,6
16,22
15,23
25,28
15,1
16,11
31,12
21,8
28,12
0,11
19,20
18,6
2,10
15,0
30,17
6,30
23,22
21,6
14,14
2,29
15,18
8,14
30,29
22,27
10,22
6,29
10,24
4,12
2,19
13,0
4,19
31,27
10,20
1,24
2,3
21,17
22,30
31,20
27,22
15,5
12,22
3,23
14,7
3,17
26,16
17,30
4,16
25,14
4,26
6,6
29,27
23,19
25,23
8,21
13,23
26,25
13,29
16,28
4,20
13,30
4,30
28,8
15,21
22,19
15,28
26,13
24,17
0,17
8,8
6,21
0,1
15,13
30,31
9,3
19,22
1,24
21,30
0,4
19,23
23,3
19,17
16,11
3,16
29,11
25,3
1,25
4,16
6,3
15,16
6,3
6,7
27,27
5,27
31,25
18,23
28,6
8,12
17,11
28,14
23,21
18,24
14,22
8,21
25,23
5,31
26,11
7,21
7,12
17,6
5,3
29,1
9,6
13,27
17,10
9,8
31,27
0,14
18,8
3,11
0,8
11,26
19,18
16,26
30,1
1,4
4,30
5,14
4,19
9,22
29,18
30,28
