82,94
47,97
54,118
58,2
71,121
103,78
66,18
26,15
126,24
79,117
117,35
28,114
17,41
74,42
33,112
26,86
17,24
43,49
58,46
66,124
109,113
119,12
55,29
118,102
73,6
21,31
47,47
89,89
18,18
97,84
37,64
12,54
100,109
100,98
13,42
37,63
18,109
23,69
75,86
45,55
10,91
87,102
47,73
36,44
126,56
93,92
91,110
8,4
13,78
35,122
13,3
53,89
19,8
93,43
8,40
93,4
111,95
110,102
49,114
73,20
24,32
65,85
79,103
38,68
41,75
99,39
120,22
123,3
128,51
83,123
32,18
111,82
22,33
69,70
29,110
29,80
32,72
1,66
71,65
126,20
72,51
50,33
112,54
21,122
124,23
46,51
7,82
116,82
100,24
5,21
33,92
79,14
78,125
109,17
81,13
35,58
69,64
45,52
87,23
65,27
62,60
109,10
60,87
64,67
62,19
82,54
24,122
47,38
23,124
22,60
41,121
24,101
19,32
11,96
20,29
40,111
118,6
4,53
68,75
27,97
12,9
56,32
109,51
120,61
69,80
36,120
57,109
70,112
121,52
40,78
18,89
116,16
59,124
34,115
103,55
73,90
25,18
111,88
120,80
76,119
128,8
61,124
25,54
39,87
113,62
11,6
28,31
26,13
7,4
39,80
20,79
89,11
45,35
124,73
61,58
52,68
4,96
102,121
31,127
40,37
39,56
45,16
47,60
102,55
115,115
62,38
14,41
124,15
118,45
115,84
64,122
91,39
128,85
72,58
89,44
34,105
47,118
27,113
127,102
97,89
103,24
36,114
112,113
119,57
52,17
99,50
55,97
52,123
62,122
117,90
128,65
4,100
46,84
44,74
99,126
69,96
16,23
81,74
2,7
24,124
7,123
12,126
3,43
106,86
9,56
56,124
24,12
89,92
20,93
72,116
85,122
35,6
84,8
88,113
37,121
112,48
26,71
90,31
118,114
105,125
99,1
104,3
111,46
95,47
45,6
70,76
31,107
1,28
115,21
111,98
111,81
113,19
31,44
77,105
50,22
75,91
33,122
17,122
117,108
66,90
113,73
7,57
11,87
109,35
37,85
98,31
107,63
93,79
107,68
13,5
16,118
99,124
72,7
88,115
81,24
94,121
70,99
39,64
2,42
72,55
103,70
79,41
111,112
101,72
96,107
89,118
59,64
122,88
36,51
90,18
31,103
71,55
55,13
126,85
21,53
9,13
67,71
36,65
5,100
46,61
61,91
26,34
101,88
20,85
65,105
89,113
102,52
50,87
85,91
42,8
16,68
93,93
95,65
110,85
81,21
104,109
11,82
116,3
30,87
42,128
115,16
22,108
90,74
117,55
100,7
59,110
2,120
125,108
77,9
120,50
43,36
33,57
115,18
6,6
109,105
105,35
81,37
10,33
70,109
89,101
107,15
12,47
24,33
109,39
121,19
12,123
12,75
3,85
102,26
80,114
108,92
44,103
36,126
45,107
60,99
52,110
78,121
12,124
106,97
52,48
99,28
31,71
10,106
21,22
70,82
9,5
71,82
80,93
44,70
34,121
128,77
70,118
47,29
68,46
21,34
25,3
106,92
70,49
11,101
4,73
94,72
87,13
89,59
111,127
74,19
46,44
88,21
81,91
117,101
59,104
10,70
37,28
54,117
99,99
61,45
57,90
54,49
15,1
24,117
6,48
60,57
57,94
67,19
8,117
74,49
31,105
31,31
52,45
34,69
117,74
48,5
47,61
74,128
89,7
75,80
104,111
95,13
5,64
44,98
71,86
17,5
19,52
115,125
100,86
74,32
96,7
94,101
123,106
68,21
92,39
97,1
20,23
16,45
28,4
123,11
88,111
82,88
21,108
101,70
11,48
11,45
34,27
78,109
21,8
72,2
83,90
68,43
90,64
118,36
110,47
69,57
48,90
42,39
8,60
106,3
86,85
49,25
99,114
128,104
99,85
118,25
52,72
13,113
83,121
32,98
110,56
22,104
104,74
121,73
45,44
16,33
43,84
31,97
58,51
16,82
104,63
21,84
3,15
75,44
118,29
22,39
106,120
74,57
124,115
77,14
124,95
84,25
99,76
14,43
43,25
81,49
72,103
128,87
114,87
127,62
94,57
118,12
16,110
117,124
79,38
62,118
23,61
56,60
85,46
61,44
48,10
1,127
40,31
35,126
14,61
36,121
92,53
48,98
108,13
28,22
28,21
6,35
37,37
34,117
21,2
1,30
48,127
27,12
54,33
82,53
87,87
123,123
28,111
49,113
95,22
53,22
21,69
57,95
23,21
95,102
73,60
126,55
32,82
119,2
62,97
111,21
62,41
11,97
99,119
91,85
8,30
12,27
10,59
118,49
83,110
68,93
75,26
21,36
62,6
123,96
29,104
123,115
14,124
115,113
90,67
32,7
123,81
125,101
96,35
57,29
102,58
49,52
22,65
53,52
4,13
64,44
89,38
10,35
95,2
56,58
113,31
17,79
35,100
48,24
46,27
110,91
52,51
74,60
68,26
97,82
26,66
12,83
49,117
22,37
47,82
83,63
35,114
25,59
48,126
73,94
26,119
10,2
73,50
107,72
36,118
120,72
38,107
6,3
34,50
87,122
93,20
36,29
62,101
76,79
126,115
1,106
66,16
116,21
96,54
73,12
16,104
78,12
13,73
125,20
53,17
97,17
85,82
51,69
19,36
37,108
48,124
78,73
8,85
39,81
21,5
116,102
109,21
49,2
84,36
63,81
58,102
2,6
86,110
39,105
43,116
16,15
73,122
37,53
42,38
51,125
73,86
60,25
39,117
127,70
119,4
108,76
114,56
114,90
25,29
78,109
44,92
125,117
87,34
42,1
72,94
127,17
52,59
43,91
48,42
33,39
46,13
116,32
70,102
123,95
3,73
76,48
37,73
37,124
108,80
126,52
46,125
70,98
56,113
61,104
27,95
16,73
108,4
106,50
106,101
17,110
46,93
30,83
39,67
80,19
19,78
71,65
75,13
35,3
126,97
107,25
64,123
99,44
127,77
95,106
50,112
88,96
78,118
51,117
57,3
8,77
81,79
14,28
93,50
31,91
19,11
117,83
6,88
127,6
37,94
112,87
79,72
55,29
62,106
18,119
110,26
68,63
105,83
92,70
5,123
34,24
6,23
107,13
111,106
19,20
73,3
107,24
75,34
53,9
12,71
0,122
97,69
58,74
24,22
17,29
17,51
53,24
74,32
37,57
10,56
77,83
59,56
107,6
90,32
15,102
103,15
97,72
84,27
19,108
49,36
9,66
87,62
90,33
94,127
90,105
55,39
60,114
95,40
120,57
72,7
31,48
23,0
120,107
27,11
88,76
47,97
15,6
32,105
39,126
105,1
103,32
40,36
19,7
76,11
64,20
19,96
68,42
96,61
21,124
72,109
72,120
79,87
126,111
65,38
109,42
39,85
74,80
121,93
87,69
105,24
89,124
120,30
38,88
91,59
84,35
41,29
27,120
116,26
103,53
64,84
95,103
41,42
55,34
7,15
103,112
39,65
108,31
95,18
119,58
78,76
93,119
105,121
111,93
19,86
19,83
42,114
58,84
28,114
118,36
1,94
20,40
31,1
71,126
19,62
56,97
10,21
88,115
14,71
81,33
29,100
116,72
86,47
28,115
33,18
23,34
112,43
74,15
44,17
13,64
79,69
33,90
91,122
77,105
65,30
11,95
2,127
39,89
46,67
76,79
85,99
113,70
14,59
85,59
76,99
123,28
40,28
118,3
22,67
109,88
98,120
55,100
119,94
61,38
33,9
117,118
108,103
60,123
34,18
54,111
117,49
11,29
77,1
33,100
68,14
60,38
6,115
11,125
81,72
35,114
82,25
104,62
0,37
57,34
55,111
17,44
32,28
73,110
29,106
82,98
120,14
8,126
1,19
124,82
92,31
68,46
56,44
108,56
81,38
91,8
21,108
52,54
9,126
36,38
104,118
8,97
4,17
95,5
36,91
87,0
123,27
46,51
71,27
108,25
65,71
33,86
51,86
12,60
84,48
99,60
38,107
29,42
124,125
47,33
88,6
33,83
33,80
7,105
107,115
2,44
58,35
2,109
121,15
42,77
63,13
10,102
120,39
16,117
36,64
22,125
70,55
80,104
7,87
81,114
74,83
30,4
118,33
114,112
48,28
61,111
41,71
85,33
111,102
22,19
38,44
16,108
100,97
84,107
56,37
94,3
120,124
7,111
29,121
95,77
21,28
61,62
100,18
96,83
120,118
102,30
35,119
11,7
88,95
114,16
5,80
19,125
77,27
108,106
20,75
56,42
104,117
104,76
7,72
31,0
63,5
30,98
124,41
105,84
9,91
101,14
44,120
11,121
19,120
99,40
67,27
82,43
16,58
119,24
3,22
24,66
28,54
36,24
96,13
109,105
104,82
119,20
74,2
13,94
122,113
6,62
12,88
105,29
18,97
53,21
119,77
87,19
3,123
44,99
8,25
76,113
107,67
5,53
70,19
19,64
4,25
126,16
113,104
45,4
73,98
25,64
47,113
84,51
108,0
22,117
25,99
102,4
38,107
57,108
126,77
45,2
102,43
19,88
19,64
92,92
35,117
29,82
102,113
5,83
113,28
72,10
127,46
14,37
25,71
18,24
20,63
26,123
106,45
83,126
110,47
90,17
36,119
99,11
104,105
94,89
5,38
99,4
84,113
41,109
57,59
5,77
122,32
72,101
77,27
99,59
74,61
76,111
53,48
122,29
25,88
119,30
126,90
34,82
76,75
63,5
7,69
82,1
101,27
102,50
54,73
110,1
7,58
112,60
106,106
89,3
66,80
33,64
43,67
